entry_id,body,ne_class,latitude,longitude,区域番号,関連ID,区域1,区域2,区域色,図符等,地名補足,manifest,canvas,xywh,target,iiif,thumbnail
dm0208,浪岡,島・洲,,,59,dm0208,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23473,13009,141,102","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23473,13009,141,102",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23473,13009,141,102/200,/0/default.jpg"
dm0209,竺箔沙,島・洲,,,59,dm0209,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22979,12833,215,383","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22979,12833,215,383",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22979,12833,215,383/200,/0/default.jpg"
dm0210,草沙,島・洲,,,59,dm0210,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22644,12660,154,356","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22644,12660,154,356",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22644,12660,154,356/200,/0/default.jpg"
dm0211,呉淞所,島・洲,31.37999,121.49485,59,dm0211,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22351,12762,159,237","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22351,12762,159,237",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22351,12762,159,237/200,/0/default.jpg"
dm0212,嘉定,県,31.37587,121.26537,59,dm0212,南直隸,蘇州府,薄橙,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22079,12813,97,173","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22079,12813,97,173",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22079,12813,97,173/200,/0/default.jpg"
dm0213,南海道,道（日本）,33.78908,133.65916,100,dm0213,日本國,南海道,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26291,13002,89,203","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26291,13002,89,203",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26291,13002,89,203/200,/0/default.jpg"
dm0215,神銭,島・洲,,,64,dm0215,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23307,13404,196,92","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23307,13404,196,92",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23307,13404,196,92/200,/0/default.jpg"
dm0216,上杭,島・洲,,,101,dm0216,日本國,西海道,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25290,13768,209,318","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25290,13768,209,318",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25290,13768,209,318/200,/0/default.jpg"
dm0217,浮山,山,30.68125,121.42723,64,dm0217,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23218,13858,162,80","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23218,13858,162,80",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23218,13858,162,80/200,/0/default.jpg"
dm0218,金山,山,30.69022,121.42591,64,dm0218,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22761,13675,176,92","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22761,13675,176,92",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22761,13675,176,92/200,/0/default.jpg"
dm0219,下杭,島・洲,,,101,dm0219,日本國,西海道,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25256,14276,228,140","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25256,14276,228,140",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25256,14276,228,140/200,/0/default.jpg"
dm0220,（文字情報無し）,船,,,1,dm0220,凡例等,,地色,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23750,14289,1024,632","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23750,14289,1024,632",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23750,14289,1024,632/200,/0/default.jpg"
dm0221,大衝,島・洲,30.44281,122.35678,103,dm0221,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23094,14826,157,65","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23094,14826,157,65",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23094,14826,157,65/200,/0/default.jpg"
dm0222,上海,県,31.23039,121.4737,64,dm0222,南直隸,松江府,桃,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22328,13130,91,173","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22328,13130,91,173",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22328,13130,91,173/200,/0/default.jpg"
dm0223,陸績陸機陸雲皆松江人,地名古名及説明,,,64,dm0227,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21840,13124,160,189","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21840,13124,160,189",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21840,13124,160,189/200,/0/default.jpg"
dm0224,呉江松江淞江婁江龍江皆一也,地名古名及説明,,,64,dm0227,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21680,13165,142,463","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21680,13165,142,463",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21680,13165,142,463/200,/0/default.jpg"
dm0225,黃浦,衛所,31.23176,121.48444,64,dm0225,南直隸,松江府,桃,衛/鎮/所,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22211,13459,72,155","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22211,13459,72,155",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22211,13459,72,155/200,/0/default.jpg"
dm0226,秦婁縣地,地名古名及説明,,,64,dm0227,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22018,13324,51,210","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22018,13324,51,210",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22018,13324,51,210/200,/0/default.jpg"
dm0227,松江府,府,31.03224,121.22775,64,dm0227,南直隸,松江府,桃,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21900,13324,108,250","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21900,13324,108,250",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21900,13324,108,250/200,/0/default.jpg"
dm0228,華亭縣,附郭県,31.03224,121.22775,64,dm0227,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21844,13332,48,224","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21844,13332,48,224",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21844,13332,48,224/200,/0/default.jpg"
dm0230,青浦,衛所,31.15068,121.12418,64,dm0230,南直隸,松江府,桃,衛/鎮/所,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22245,13799,67,140","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22245,13799,67,140",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22245,13799,67,140/200,/0/default.jpg"
dm0231,秀州雲間,地名古名及説明,,,64,dm0227,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21919,13581,109,137","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21919,13581,109,137",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21919,13581,109,137/200,/0/default.jpg"
dm0232,達岸山,山,,,64,dm0232,南直隸,松江府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22531,14041,175,90","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22531,14041,175,90",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22531,14041,175,90/200,/0/default.jpg"
dm0233,白塔,島・洲,30.45909,120.96822,103,dm0233,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22284,14314,166,68","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22284,14314,166,68",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22284,14314,166,68/200,/0/default.jpg"
dm0234,独山,山,29.79285,121.08847,103,dm0234,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21879,14373,172,74","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21879,14373,172,74",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21879,14373,172,74/200,/0/default.jpg"
dm0235,平湖,県,30.70126,121.01386,103,dm0235,浙江道,嘉興府,白,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21700,14278,74,112","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21700,14278,74,112",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21700,14278,74,112/200,/0/default.jpg"
dm0236,川渉,,,,103,dm0236,浙江道,嘉興府,白,,川沙,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21673,14433,97,177","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21673,14433,97,177",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21673,14433,97,177/200,/0/default.jpg"
dm0237,小衝,島・洲,30.52523,122.26912,103,dm0237,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22486,14623,180,93","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22486,14623,180,93",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22486,14623,180,93/200,/0/default.jpg"
dm0238,望虞,山,,,103,dm0238,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21950,14776,169,79","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21950,14776,169,79",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21950,14776,169,79/200,/0/default.jpg"
dm0239,石帆山,山,,,103,dm0239,浙江道,嘉興府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21676,15042,175,77","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21676,15042,175,77",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21676,15042,175,77/200,/0/default.jpg"
dm0240,（文字情報無し）,船,,,1,dm0240,凡例等,,地色,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26530,15434,1554,1410","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26530,15434,1554,1410",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26530,15434,1554,1410/200,/0/default.jpg"
dm0242,熱壁山,山,,,126,dm0242,琉球國,,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25571,16900,215,102","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25571,16900,215,102",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25571,16900,215,102/200,/0/default.jpg"
dm0243,補陀山,山,29.98765,122.38413,108,dm0243,浙江道,寧波府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23426,15459,301,154","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23426,15459,301,154",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23426,15459,301,154/200,/0/default.jpg"
dm0244,潝洲,島・洲,,,108,dm0244,浙江道,寧波府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22477,15509,229,102","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22477,15509,229,102",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22477,15509,229,102/200,/0/default.jpg"
dm0245,氐柱,島・洲,,,108,dm0245,浙江道,寧波府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21994,15366,154,63","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21994,15366,154,63",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21994,15366,154,63/200,/0/default.jpg"
dm0246,一名梅芩山徃時高麗日本新羅諸國皆由此取道以候凮信,地名古名及説明,,,108,dm0243,浙江道,寧波府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23379,15766,349,298","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23379,15766,349,298",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23379,15766,349,298/200,/0/default.jpg"
dm0247,秦句章縣地,地名古名及説明,,,108,dm0248,浙江道,寧波府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21937,15924,39,206","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21937,15924,39,206",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21937,15924,39,206/200,/0/default.jpg"
dm0248,定海,県,30.01986,122.10677,108,dm0248,浙江道,寧波府,黄,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21850,15890,85,160","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21850,15890,85,160",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21850,15890,85,160/200,/0/default.jpg"
